f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,genre_label,file_path
0.21061009,0.092357084,4052.7363,1049.3376,3426.416,391.42795,8382.994,1542.7507,0.15650387,0.06468548,-52.642094,47.784134,13.462857,2.220573,13.260102,9.145648,14.452528,0.8663765,9.462137,6.998185,-0.6944441,1.734682,8.505544,6.939219,3.1842377,2.2537808,-0.90844876,2.0330076,2.2775357,3.4585626,53.361973,21.97459,20.830282,13.1837845,11.798552,9.029395,9.672377,9.313242,9.17994,9.398181,7.64212,8.190434,8.347404,8.375051,7.9728813,7.5646877,7.5082397,7.743845,9.028769,7.897107,pop,genres_original\pop\pop.00048.wav
0.06611396,0.06134782,1988.1902,1048.1084,2580.399,644.93195,4267.0967,2565.595,0.14742191,0.061364837,-170.91998,105.89472,31.076893,22.2533,12.815128,-5.1583705,11.237187,-2.101558,-0.15285544,5.0800486,-11.545419,-3.6124885,1.3871292,-6.623908,-2.4314053,-7.361183,-2.5520241,-1.7074575,-6.1402645,5.069442,72.96634,38.289158,30.609932,19.64363,15.390309,19.20502,15.987535,14.975007,11.475998,12.343081,10.875785,10.927673,9.530452,11.503427,9.621581,11.040766,10.56325,10.038706,10.872576,11.48782,pop,genres_original\pop\pop.00049.wav
0.11862591,0.08797175,3046.5237,1172.7893,3095.3013,432.45648,6630.778,1964.7714,0.20830256,0.081272535,-78.1564,65.98365,24.558344,25.632708,13.826037,3.599383,16.210995,0.57613385,3.3100328,4.1550455,2.7108681,3.645202,1.3963099,2.0116167,-1.8056043,-3.9560373,-0.96098554,-1.0172713,-0.46881837,-0.7515633,64.28161,33.253044,30.659584,19.101995,15.274891,16.95146,13.600632,12.255727,10.534226,10.000316,9.850578,9.093623,8.152563,8.38799,7.4817586,7.374737,7.276606,7.51703,7.277126,8.179911,pop,genres_original\pop\pop.00050.wav
0.23009564,0.11153829,4157.988,1034.2236,3451.421,363.20428,8677.731,1426.1942,0.21315025,0.065251686,-14.19234,44.35686,12.703167,10.150148,11.268911,3.9660032,12.500947,-2.1676474,10.718737,2.2982576,5.0476875,-0.86594415,3.802936,1.6671032,1.5021021,-0.19007096,-1.0180192,4.7853775,4.856835,3.0484765,55.337696,26.80223,18.352074,16.369299,13.100829,13.578585,11.029891,10.003296,9.710685,8.560382,7.7283998,7.515203,8.938374,9.464126,9.753484,8.864677,9.940197,9.537365,9.740634,8.132334,pop,genres_original\pop\pop.00051.wav
0.15602568,0.10365588,3663.397,1023.3264,3276.4365,393.36392,7777.55,1609.1201,0.32138827,0.14278828,-39.89364,35.581352,8.926843,15.078342,15.204771,10.5641985,21.816221,10.004617,13.969252,16.55245,1.4722148,3.263471,0.06657284,0.9684917,7.641764,7.6400003,9.40244,6.5786138,1.19075,-0.6419805,61.93986,24.098562,22.36663,20.548126,16.243113,16.740685,13.427607,12.518063,10.188212,10.012302,10.588174,8.726393,9.121308,7.9086704,9.348355,10.727337,12.770282,10.371237,10.271611,10.920535,pop,genres_original\pop\pop.00052.wav
0.10692755,0.09702278,2638.945,1015.80493,2753.6462,514.6704,5625.495,2051.1807,0.17207895,0.09633434,-145.93051,62.57327,-23.071829,-18.756536,-14.746655,-28.40494,3.1406605,-24.918982,-13.635363,-4.6096067,-24.374552,-15.802279,-17.45696,-11.70268,-8.2586565,-13.841823,-9.900414,-11.981186,-5.038985,-2.9069448,66.41712,40.59932,42.27884,23.362595,21.322329,15.66595,15.151969,16.33072,15.782286,14.357718,12.997974,10.852917,12.360333,22.256805,17.921392,19.665615,14.321826,14.195155,16.687727,16.065514,pop,genres_original\pop\pop.00053.wav
0.13598953,0.0913767,3497.7205,1173.1394,3294.8298,397.49008,7662.1733,1766.171,0.27340764,0.123477966,-46.88898,55.891518,26.080194,16.541317,7.097385,-3.3452632,9.254672,-0.8496663,8.30775,7.1216865,-0.5432525,1.7571971,-1.8302139,5.210744,-3.090102,-0.8552851,-3.8671715,-2.339084,-0.23006898,2.2158806,66.58096,30.748758,23.734398,15.666157,14.582726,18.112852,13.756362,10.279036,10.934172,11.284606,11.074083,9.047122,8.819563,9.415924,7.46058,9.5326805,9.133495,10.093029,8.939402,10.06396,pop,genres_original\pop\pop.00054.wav
0.16747971,0.13400675,3941.4177,1162.7716,3361.641,313.31274,8260.423,1196.4408,0.24072388,0.13048102,-56.15306,36.4485,11.9794,-6.415675,3.7821662,5.288356,3.3959649,4.2619233,7.989973,5.8575935,1.5882744,4.8537254,0.4957747,2.5068903,0.27404618,-2.5961719,-1.4263085,-1.8727229,-5.4025173,-4.3224535,70.65717,33.99487,25.310097,22.00347,19.6189,17.50644,12.958,14.750316,11.854147,12.535943,10.56872,10.344149,10.406026,9.6666155,9.158218,10.322531,8.138733,7.918647,8.335174,8.658385,pop,genres_original\pop\pop.00055.wav
0.1455535,0.13075262,3682.7415,1462.5258,3222.7139,483.1246,7568.646,2156.1943,0.24992587,0.12307631,-80.39707,35.971542,20.43451,26.347641,17.400066,4.5789685,13.495072,3.6207123,7.3269696,5.481911,3.9622955,5.3203077,3.5403306,0.51935947,0.19200471,-1.1236727,3.5288062,1.4388638,0.46885374,-1.7930021,77.717384,41.005047,29.62517,21.182589,15.6548815,14.913969,12.6784,11.7257185,11.727392,11.857009,10.560682,10.237733,10.452839,9.305641,8.940309,9.625467,8.1284,8.453516,7.9543157,9.669317,pop,genres_original\pop\pop.00056.wav
0.15405896,0.10239972,3672.8535,1033.2158,3279.629,402.41293,7783.8867,1630.9131,0.32924145,0.14710367,-39.63845,33.950104,9.583241,16.655977,14.907743,11.196753,21.489483,9.884768,14.73506,15.624816,2.0449588,2.5801914,0.36708733,1.6488097,6.9265532,8.2295065,9.359765,6.963522,1.5010893,-1.1233691,62.879,24.436586,22.938192,20.481108,15.605355,15.541872,12.900581,12.2333555,9.796643,9.293199,9.70891,8.450701,9.217508,7.545388,9.007687,10.309118,12.514705,10.844614,10.468636,11.117222,pop,genres_original\pop\pop.00057.wav
0.14566605,0.10831746,2939.0735,1289.6621,2629.1685,545.9111,5748.8154,2205.109,0.16735059,0.07984225,-87.756744,64.35611,-12.97293,16.032888,0.49571234,0.40936783,4.4360785,-2.724951,-0.31445342,-0.049785286,-5.9333587,-4.269221,-3.506904,-4.622468,-4.0879188,-3.3189278,0.21254046,2.7001917,2.48148,0.21681046,73.605675,45.229187,26.9774,20.170658,15.876668,13.486479,11.713857,11.603206,10.387005,10.020556,9.23694,8.925394,8.522175,9.00515,7.825373,9.306635,10.70448,11.693318,11.4978485,12.7717,pop,genres_original\pop\pop.00058.wav
0.14473441,0.12831661,3728.3892,1448.307,3224.6343,469.192,7635.086,2117.0059,0.25176802,0.12351834,-77.92487,32.37364,20.107264,27.610147,16.27146,5.3237567,13.487586,3.502206,7.344571,5.2691226,4.007442,5.2748637,3.7537491,0.78422683,0.40508822,-0.7130379,3.0615726,1.4090439,0.54731596,-1.9010549,78.40812,41.61861,29.160666,20.485868,14.891367,14.543568,12.289689,11.315174,11.4361315,11.936717,10.544373,10.204068,10.15893,9.014774,8.719188,9.331575,7.8897862,8.241073,7.7681303,9.529906,pop,genres_original\pop\pop.00059.wav
0.13598953,0.0913767,3497.7205,1173.1394,3294.8298,397.49008,7662.1733,1766.171,0.27340764,0.123477966,-46.88898,55.891518,26.080194,16.541317,7.097385,-3.3452632,9.254672,-0.8496663,8.30775,7.1216865,-0.5432525,1.7571971,-1.8302139,5.210744,-3.090102,-0.8552851,-3.8671715,-2.339084,-0.23006898,2.2158806,66.58096,30.748758,23.734398,15.666157,14.582726,18.112852,13.756362,10.279036,10.934172,11.284606,11.074083,9.047122,8.819563,9.415924,7.46058,9.5326805,9.133495,10.093029,8.939402,10.06396,pop,genres_original\pop\pop.00060.wav
0.11193838,0.087382026,2949.6802,1168.6,2908.8037,532.7379,6068.408,2240.889,0.22074887,0.08770774,-65.17127,65.454155,4.1113796,32.74291,16.913877,-5.819828,14.964588,-0.23903239,9.035487,8.4366865,-6.577896,-4.4804807,-2.632375,3.4563084,1.600916,-0.69448423,3.1999438,1.0435188,-1.1650411,-4.720754,50.8255,33.728527,26.105165,19.70956,15.166687,18.21624,12.2878,12.0378685,12.221695,12.500998,9.830623,8.169129,8.776879,8.174958,7.570098,8.180894,8.592811,7.231881,9.195137,9.315865,pop,genres_original\pop\pop.00061.wav
0.09815737,0.035813324,2467.925,558.5878,2624.88,351.57495,5480.675,1267.3118,0.39773378,0.08481755,-6.970078,68.913506,3.7833157,28.208189,2.2899938,13.620598,1.0365926,5.998481,2.752038,15.027528,-8.769488,0.79712576,-7.2107625,2.9348762,0.5577975,11.352592,11.470961,14.175333,-0.9283643,0.80005354,39.817154,22.327206,22.68356,15.503613,13.398297,12.2476845,10.657408,12.139649,12.390755,14.031601,13.723309,12.924829,12.966583,14.362612,16.24754,15.856812,15.250901,16.217588,14.909123,14.766939,pop,genres_original\pop\pop.00062.wav
0.07461564,0.025652144,1826.4364,583.0807,2294.444,456.83243,3795.9307,1685.0658,0.12607248,0.03564618,-125.979675,117.34161,-0.06749969,10.210602,4.4887323,2.178098,-3.6399238,3.3827174,1.7389079,4.5570374,0.8408324,2.4257443,-3.111211,-2.8401747,-6.1148324,-5.2602005,-1.8073972,-3.2092345,1.2758433,5.805641,45.53345,24.421595,17.258484,14.451929,11.889419,11.677172,10.23199,10.500029,8.912338,8.430207,8.571974,8.322045,8.196464,7.8769984,8.345899,8.717811,9.293238,10.569417,9.81528,8.896075,pop,genres_original\pop\pop.00063.wav
0.2058738,0.11146062,3647.9148,1043.179,2886.919,433.80524,7113.7593,1528.5105,0.16904928,0.11088315,-88.39745,34.34531,-11.279144,2.1954029,-4.848073,-6.1465397,0.32279667,2.4406166,-8.163182,5.639542,-9.395805,-7.3565564,-3.9509275,2.3662984,1.2415485,10.829779,9.3840475,5.288315,-2.9361339,-5.5764174,96.28986,38.470314,28.925552,18.816465,13.94793,20.02601,14.022688,10.582305,16.910772,11.7814665,12.823659,10.58684,12.436494,15.649533,17.680756,13.779087,14.675586,15.609611,12.894266,10.232824,pop,genres_original\pop\pop.00064.wav
0.100126356,0.060218804,2519.3455,760.2824,2684.3186,397.32224,5497.9116,1587.057,0.13344806,0.07794048,-111.60004,85.56209,3.5251434,16.362411,2.20312,5.9770145,-5.035942,-3.9642663,-0.10538265,1.5665889,-5.7904086,-5.0873823,-0.2128252,-4.404076,-0.7794933,1.5529197,0.36165002,0.5789911,-0.6933735,-1.8098048,69.67073,27.923153,17.366617,16.947184,15.47371,11.134699,12.577442,9.401247,10.929503,9.58864,9.920557,8.1015415,8.72552,8.113618,8.052456,8.285052,7.5319424,7.3812656,7.61299,7.613821,pop,genres_original\pop\pop.00065.wav
0.09973702,0.054380883,2844.938,953.73456,3219.5679,437.02393,6841.2554,1982.3978,0.24325845,0.08162117,-63.56813,79.03119,42.745155,16.09252,15.271024,10.789156,13.308312,3.6865609,4.9269943,10.664272,-0.016068248,3.4758782,3.4151354,-2.4491,0.8538385,-5.114749,-4.291513,-1.5654281,-0.059668496,2.6608708,60.411564,28.744347,25.019001,14.529815,13.177858,12.186644,11.268621,9.852751,9.999857,10.4049425,8.926778,9.128927,8.6178055,8.771743,8.642235,8.64213,9.1624565,8.059497,9.518965,9.77581,pop,genres_original\pop\pop.00066.wav
0.19095612,0.115391515,3889.1428,1024.5819,3271.061,314.05402,8055.1084,1279.5286,0.19133395,0.08839954,-52.5842,37.49237,14.0829,18.178389,16.777842,5.952137,6.4206614,2.6906488,-0.4442706,3.2166367,-3.9433198,1.6200885,0.3167597,-0.13732655,-0.5116237,-1.5674168,2.0696542,1.2386509,4.5860524,1.626793,52.11981,27.865685,21.813251,15.000867,12.418346,14.022672,11.505591,10.859583,10.275968,9.949761,9.901864,9.347726,9.802961,10.134455,10.71557,10.550933,10.365063,9.428185,9.791842,9.291494,pop,genres_original\pop\pop.00067.wav
0.15499814,0.10555603,3262.9888,1108.2428,2931.2742,438.95035,6715.5947,1880.7401,0.245588,0.11653568,-29.299528,53.877113,-1.7004119,15.489958,1.0905544,0.5373253,4.8971496,-3.2253232,-1.6960158,2.227417,-7.136839,-5.9993052,-2.9869275,-3.800679,-4.8925123,-6.728301,-0.42717898,-4.024591,4.3790174,4.4642267,56.46921,37.633827,22.524412,20.718447,21.052732,18.687525,12.92522,11.185679,11.381103,12.0414915,9.222669,9.381535,8.841833,9.09451,9.105514,9.051657,8.614973,8.474697,11.207702,10.924484,pop,genres_original\pop\pop.00068.wav
0.0954452,0.05153189,2327.3042,571.41034,2516.6763,279.98032,4929.813,1099.809,0.21548757,0.06713749,-30.302328,88.46916,-6.565683,32.79242,8.502237,8.387787,2.0520327,6.863294,3.578138,2.7206445,1.2915944,3.2918952,1.5701153,2.377863,2.5288734,1.1006651,-1.5776114,-0.26245353,0.11833147,0.4255354,47.98513,22.534752,16.844023,9.824138,7.848845,7.6308417,8.810535,7.577357,6.964787,6.772888,6.3322983,6.057176,5.1191764,5.173802,5.1722345,4.7140794,4.8945227,5.4950304,5.060502,4.7158594,pop,genres_original\pop\pop.00069.wav
0.13640419,0.08525721,3142.6675,1005.3362,3002.059,546.95917,6826.525,1881.3538,0.16773868,0.111895666,-91.86157,56.67706,13.78416,15.054892,0.9043137,-4.078767,-0.23014729,0.56696546,-4.5866685,-2.6130123,-2.7646897,-3.1039546,1.7949009,-0.9554365,1.3964492,0.92222863,1.0760108,0.91093427,3.2876027,0.21057053,98.28604,27.31831,28.383553,20.061657,15.892705,15.679841,13.109039,11.007266,10.943407,10.172322,9.511689,9.122417,8.532127,8.045814,8.08801,8.936206,8.48881,8.773278,7.7766457,8.002186,pop,genres_original\pop\pop.00070.wav
0.19095612,0.115391515,3889.1428,1024.5819,3271.061,314.05402,8055.1084,1279.5286,0.19133395,0.08839954,-52.5842,37.49237,14.0829,18.178389,16.777842,5.952137,6.4206614,2.6906488,-0.4442706,3.2166367,-3.9433198,1.6200885,0.3167597,-0.13732655,-0.5116237,-1.5674168,2.0696542,1.2386509,4.5860524,1.626793,52.11981,27.865685,21.813251,15.000867,12.418346,14.022672,11.505591,10.859583,10.275968,9.949761,9.901864,9.347726,9.802961,10.134455,10.71557,10.550933,10.365063,9.428185,9.791842,9.291494,pop,genres_original\pop\pop.00071.wav
0.13159539,0.05106919,2568.4473,634.79297,2558.8093,418.3426,5349.877,1495.294,0.23431744,0.069917336,9.566639,88.86886,-20.312077,5.1106977,-2.9176502,-0.17563926,0.33215404,1.6097705,-2.2632651,-0.9502328,-6.214681,-2.9705687,-1.8106345,-0.32681248,-1.3463808,-1.6712213,-0.18919083,1.7147777,-0.12731567,-3.901235,46.56281,28.413023,17.137281,13.708042,10.913289,9.44389,9.816345,7.883156,7.22968,8.030741,7.2790847,6.819081,6.1489415,6.0902495,5.8484993,5.806755,6.1332235,5.567572,5.6756606,5.6471567,pop,genres_original\pop\pop.00072.wav
0.16179669,0.08465471,3669.8105,938.1095,3295.0637,333.73212,7876.3726,1289.8978,0.25978214,0.09606812,-8.573005,54.295788,20.964115,13.100406,9.715855,6.0221763,10.730787,6.106817,0.6969414,5.003989,-3.447254,0.8748061,-1.9368967,-2.7831306,-2.6666436,-3.3114786,1.708261,-0.15276632,4.84682,2.9062352,55.026558,23.152418,20.567501,13.006518,10.3466,11.041703,9.931253,8.210487,8.238834,9.332873,8.604306,7.267334,7.934129,7.0073643,7.408535,7.4066906,7.5250816,7.643614,8.795068,8.727229,pop,genres_original\pop\pop.00073.wav
0.13085938,0.10667254,3420.362,1252.7003,3369.237,402.53674,7790.465,1835.8138,0.21034999,0.14503829,-93.60379,59.69202,32.112217,13.114081,13.279964,-6.8682323,2.3307686,-7.890427,2.2889931,4.4886527,-4.0437446,2.6732008,-3.0848534,-5.746877,-1.5210633,-1.1970618,-3.0536516,-1.0963823,2.3826144,4.7497597,65.2155,35.948784,24.120094,22.070776,15.434979,18.98967,14.930014,15.967469,12.256451,12.088027,12.910774,11.04298,9.934697,9.455669,8.656772,8.72507,9.570121,10.490878,10.280002,10.445339,pop,genres_original\pop\pop.00074.wav
0.1591457,0.09827731,3644.7183,969.7572,3200.8018,313.369,7658.2427,1273.3221,0.18559822,0.092352115,-68.860146,40.489044,25.370588,35.75651,13.383733,2.8279078,12.753467,4.485296,3.3516154,10.027184,-2.3804998,2.9910667,-1.797354,-3.3833578,-1.5395714,-1.6549704,-3.513972,1.3786402,2.029009,1.5067812,56.866604,25.789848,18.06722,17.090315,13.011458,13.796873,11.703148,9.748728,9.469036,9.146779,9.238843,8.190534,9.477697,7.436925,7.632591,7.833414,7.9773097,8.790053,8.824043,9.570716,pop,genres_original\pop\pop.00075.wav
0.1427405,0.08202885,3543.321,967.8872,3311.2163,396.79907,7779.923,1627.5629,0.24525866,0.0913427,-38.28165,47.846977,20.056112,23.82138,19.781307,13.649931,14.685269,4.5588145,7.7040772,8.944439,5.4234066,1.1563926,1.087511,4.3885894,4.5845714,2.5459714,-0.2456045,4.629299,3.0109627,-1.3079076,67.61575,25.459278,20.139793,17.035639,15.721548,15.517089,10.707792,9.956216,8.927664,9.509111,7.098619,6.562543,7.3229814,7.4800014,6.915163,7.079965,6.689661,6.9699626,7.992299,7.316488,pop,genres_original\pop\pop.00076.wav
0.21382754,0.11607546,4036.5981,1137.4545,3342.1672,329.3525,8331.019,1382.166,0.23100165,0.12734859,-34.210648,40.406387,17.489128,13.413984,13.248571,7.4519534,18.189602,2.7271252,4.3492947,5.8229604,-1.1435415,3.1195772,2.4273858,-2.0804284,-1.2731378,0.15447493,2.3218355,4.3090773,2.1351736,2.950754,70.88203,30.597593,22.24588,16.205746,11.785262,10.879677,11.175028,8.967931,8.492952,10.0037,8.96741,8.499874,8.159888,7.994573,8.473919,9.097835,10.199753,10.133164,10.691815,11.118589,pop,genres_original\pop\pop.00077.wav
0.14262155,0.09286593,3123.159,973.2321,2970.177,470.9289,6616.364,1892.8804,0.22339483,0.114067554,-42.77917,62.83609,4.7744255,24.058712,9.644877,-1.8775446,9.2715845,-2.9615216,3.1853058,5.9304895,-4.7646003,3.0226665,-1.2427323,-3.5176892,-0.32169724,-1.4421915,-1.8625426,-0.021485602,-0.72855735,-0.98591894,67.897545,32.260372,26.302422,18.575066,16.601206,15.437687,14.058953,11.209616,11.423287,10.5464,9.858336,9.249713,8.385501,7.3170314,7.0692806,6.8019023,7.137156,8.059594,8.598519,8.145267,pop,genres_original\pop\pop.00078.wav
0.072525814,0.074885316,1995.1863,977.1021,2424.919,556.5848,4383.3643,1980.5472,0.037541915,0.0199553,-273.31802,103.15287,8.712923,31.704935,12.510407,3.4897332,3.9333584,-0.15388498,-3.9061587,3.2333572,-6.3654838,-1.5428927,-3.2172756,-6.771139,-3.8108754,-6.2389197,-5.6175365,-4.0192475,-2.3939455,-3.0811713,86.00745,34.65969,22.620863,13.937697,10.331298,13.708246,8.548967,8.047607,8.575015,7.73464,6.5139866,7.0714936,5.8026476,5.6159716,7.1223073,6.4592247,7.269025,7.076038,7.512271,7.7127323,pop,genres_original\pop\pop.00079.wav
0.12755734,0.0698246,3151.406,910.69653,3220.6233,368.1621,7294.56,1755.42,0.21566187,0.09078398,-44.98689,69.775894,11.840672,8.117906,12.628617,7.8121014,11.339221,0.18483143,9.635791,2.8409944,3.853339,-0.84170926,2.1321976,1.0832058,-0.0771042,0.6480726,-1.4845344,3.7256298,4.553656,4.274244,59.44372,28.83158,20.16892,18.40618,14.2819,16.132345,11.194673,11.322132,10.6381235,9.270813,8.697232,8.027477,9.091152,9.783367,10.586714,10.2962475,11.376624,10.279398,10.874403,9.274123,pop,genres_original\pop\pop.00080.wav
0.0859662,0.042316902,2246.5078,710.3447,2684.3093,443.17444,5154.9956,1722.6659,0.092144385,0.034893986,-137.74448,100.25637,14.398747,15.412896,2.327178,-1.0672592,-2.105049,-1.6893662,-5.314717,-1.7828497,1.7410489,-6.1848674,-3.032749,-9.778239,-6.661564,-3.9657829,-10.176236,-2.9669042,-3.5734053,-0.6474149,62.226036,25.008085,20.009031,18.492746,15.148538,11.303192,12.08336,8.913552,11.228776,10.116536,9.705361,8.521339,8.538231,8.405959,8.720611,7.2803345,7.522472,9.080209,6.787178,6.687887,pop,genres_original\pop\pop.00081.wav
0.100343876,0.05972907,3169.1343,791.67773,3341.5437,288.42145,7556.0894,1300.0433,0.20792219,0.085252084,-62.0487,64.204506,29.86741,23.252483,16.257404,7.4441085,8.867356,6.4148307,7.411366,3.0190263,1.4687113,2.9790933,1.8576168,0.52641416,-0.33694872,0.8092006,1.2933502,1.1808063,0.85407,0.10139464,49.989258,21.088562,13.781763,10.125298,10.055836,10.169867,7.778689,8.178716,7.3032146,7.9636974,6.441822,6.2687917,6.2187595,6.841533,6.544684,6.3324594,6.3246956,6.693512,7.590996,8.06341,pop,genres_original\pop\pop.00082.wav
0.08426081,0.040359233,2489.4473,742.26355,2941.8506,454.93,5976.6963,1742.6411,0.14295633,0.04444872,-104.46266,86.86334,28.752209,26.619091,8.907512,5.6653743,7.7535815,0.4625298,6.6260905,6.566947,0.37621787,2.1416805,-0.022565164,-0.36001623,1.3141514,1.316762,1.9381442,1.227499,-0.12366289,0.8406308,45.65984,22.549383,18.747864,16.745644,15.414991,12.395067,9.849558,9.818273,8.797543,9.93145,9.300966,8.152803,8.532064,8.250856,8.456471,7.5631175,8.223548,8.879973,9.488891,8.240456,pop,genres_original\pop\pop.00083.wav
0.13584264,0.11817455,3263.258,1613.0416,3047.529,688.4881,6830.039,2868.3308,0.17923316,0.097172976,-112.48632,59.74963,14.487183,19.165525,15.12468,-3.2217548,6.0984907,-6.6846027,1.4646182,-1.1716871,-1.2355337,-0.7678506,1.8864989,-0.68053776,-2.299131,-3.5012813,-3.8953874,-3.396126,-2.4341416,-2.0811532,70.94424,48.247074,30.274559,16.244038,17.710207,15.874015,14.147393,12.608329,12.682536,11.773667,11.52811,10.018955,10.265904,8.748451,9.067346,8.648314,8.014503,8.920703,9.715691,9.320745,pop,genres_original\pop\pop.00084.wav
0.12202575,0.076756485,2516.3904,1023.0348,2465.915,626.31757,5087.9478,2121.8315,0.19529577,0.066986375,-81.73381,78.610695,-17.252422,24.50192,8.414266,2.150656,5.5259156,1.9490923,8.798311,-0.12679589,0.49805018,4.6413984,2.3908508,5.500485,0.62395763,-1.7902766,2.3145907,7.849369,5.016517,-3.3292644,84.56946,41.16352,33.052746,17.359438,16.450697,14.079496,14.912807,10.751422,11.11953,9.95639,8.381364,8.019664,8.809355,9.594625,9.127351,9.134439,9.558479,12.220257,10.186233,9.617993,pop,genres_original\pop\pop.00085.wav
0.18515414,0.07681584,3593.7703,722.21704,3171.002,252.04472,7634.6113,1066.528,0.13245592,0.038678408,-50.462906,56.434635,12.568678,11.273363,-2.7383478,1.3627746,4.54315,-0.95957255,2.2985399,2.7476232,-1.9773548,2.5896602,-4.024152,0.67804086,-1.4051561,3.3259351,3.0372944,2.6403577,2.082598,1.3592513,41.670845,18.909727,13.10858,13.079881,9.407867,10.78313,8.83157,8.713888,8.470818,8.217721,7.3927073,7.3000216,7.000653,6.6811237,6.252817,7.256451,7.7681446,8.260552,8.01299,7.5547853,pop,genres_original\pop\pop.00086.wav
0.14645907,0.088333584,3588.1494,972.4875,3336.5854,331.43927,7948.0,1286.1141,0.19086911,0.04675867,-47.046474,55.77844,27.639791,19.186356,15.182663,3.178056,5.622395,1.6052535,4.1364326,1.6200367,-1.5827998,-3.0032368,-7.630845,-3.841079,-8.110974,-3.370606,-2.2669942,4.5034785,1.4395174,-0.3803034,43.47368,26.660389,20.83454,15.305804,10.526028,12.731024,9.42702,9.979966,9.345531,7.7687745,8.654051,6.778246,8.340987,7.1977296,7.3665304,7.55411,7.438099,7.54565,7.9798536,6.439606,pop,genres_original\pop\pop.00087.wav
0.17195733,0.10557411,3510.5452,1150.3438,3148.4517,419.10004,7255.865,1946.97,0.23481187,0.13013212,-42.878845,54.87919,17.034237,19.789734,6.8593764,2.7694361,11.8246565,1.2087954,7.942111,1.1286346,-4.0773544,0.12817994,-4.2389407,-4.451601,-2.5105321,-2.8882313,0.6078851,0.8866182,2.3149657,1.9253587,89.6347,33.358044,21.102837,18.324318,13.988349,16.057148,12.52912,11.1043825,9.695008,9.849434,8.409257,7.9379597,8.375604,8.3212385,7.6039786,7.1125507,8.397142,7.768775,8.754215,8.542456,pop,genres_original\pop\pop.00088.wav
0.16564064,0.09894038,3400.2263,1119.7318,3070.517,464.1321,7052.7236,1969.0594,0.22049896,0.10772063,-47.762142,55.56731,19.230349,24.482042,4.050312,1.5448122,6.95316,-1.0432367,3.0896835,1.7900028,-3.0425475,1.9349972,-4.6770983,-2.5131195,-0.86027706,-2.2851686,-1.6823617,-3.223245,2.624563,1.8977158,89.3736,34.98261,25.255701,18.003784,12.877265,16.713594,12.454212,11.178349,10.99323,9.156488,9.957746,9.151799,9.047841,8.871345,9.035112,10.15039,8.56212,7.923074,9.662691,12.3017645,pop,genres_original\pop\pop.00089.wav
0.14752363,0.08844461,3603.817,967.6684,3334.3308,332.6693,7960.299,1265.6644,0.19402906,0.04731153,-44.74116,55.06154,27.15506,19.494202,14.693746,3.204387,5.5031357,1.4257252,4.4955463,1.3721119,-1.6586041,-3.534179,-7.919715,-3.5340233,-8.193973,-3.3960066,-2.6609545,4.2851734,1.3538234,-0.16828942,43.73757,26.185863,20.937729,15.076357,10.792325,12.813919,9.479513,9.941743,9.268816,7.710039,8.649602,6.7347965,8.310558,7.2063274,7.372121,7.285345,7.419054,7.5455365,7.883891,6.429254,pop,genres_original\pop\pop.00090.wav
0.16674106,0.099427365,3694.9175,878.79315,3245.8503,349.95575,7867.8213,1246.2328,0.26519832,0.09275255,-8.454617,42.056644,8.262312,17.968647,14.042866,7.3565307,5.724671,-1.8928555,4.611337,2.078214,-1.0689782,-0.65995014,-2.4383576,-1.4805458,-3.7609415,-1.6544563,-2.3662355,0.05327845,-0.98366827,-2.6023073,55.246517,21.55861,24.479567,18.16211,14.950036,15.0541525,12.848155,10.243028,10.028796,8.304393,8.094874,8.038196,7.2941523,6.3232827,7.4878445,7.4358172,8.679316,9.041197,9.444292,8.117519,pop,genres_original\pop\pop.00091.wav
0.14528501,0.07794635,3270.0808,932.26874,2988.7583,474.79327,6880.766,1698.2479,0.22702415,0.09122988,-26.023748,60.92531,6.0020447,17.740946,5.115728,10.427114,2.4726,4.9311967,8.130399,3.859981,-0.17782758,7.2514496,4.965224,0.9328802,-2.304142,1.556726,0.22423594,1.9298676,2.3741481,5.438523,56.531776,27.60542,26.204361,15.187929,13.382727,11.367994,10.719506,10.019035,9.90015,10.296623,8.75606,7.927097,9.296206,8.147468,7.039884,6.954894,8.106759,8.5835495,8.1386595,8.302653,pop,genres_original\pop\pop.00092.wav
0.13163352,0.05898657,3259.351,626.4222,3144.5112,262.3399,7269.646,975.65295,0.24572903,0.08659798,-20.244307,57.762615,16.79944,18.260643,8.965957,14.902181,2.6743503,3.7542834,1.1086354,1.8431586,-5.9786644,-3.603495,-3.6503117,0.91036713,-0.4739852,-0.41158393,-4.6279235,1.9615557,1.570006,0.54468983,35.7362,19.205883,18.455755,11.945989,10.375106,11.667499,8.95897,8.821274,8.549121,7.429683,6.994343,6.8509884,7.0844994,8.953757,8.02323,7.187489,7.5858884,9.081722,9.387819,8.3950815,pop,genres_original\pop\pop.00093.wav
